nama_dataset,nama_video_mentah,jenis_latihan,camera_view,frame_temporal_idx,status_v1,status_v2,transisi,alasan_v2
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,39,SALAH,INVALID_POSE,SALAH->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,40,SALAH,INVALID_POSE,SALAH->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,41,SALAH,INVALID_POSE,SALAH->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,42,SALAH,INVALID_POSE,SALAH->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,43,SALAH,INVALID_POSE,SALAH->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,44,SALAH,INVALID_POSE,SALAH->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,45,SALAH,INVALID_POSE,SALAH->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,46,SALAH,INVALID_POSE,SALAH->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,47,SALAH,INVALID_POSE,SALAH->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,48,BENAR,INVALID_POSE,BENAR->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,49,BENAR,INVALID_POSE,BENAR->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,50,BENAR,INVALID_POSE,BENAR->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,51,BENAR,INVALID_POSE,BENAR->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,52,BENAR,INVALID_POSE,BENAR->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,53,BENAR,INVALID_POSE,BENAR->INVALID,Invalid/Zero-filled joints: ['LEFT_WRIST']
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,54,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'LEFT_WRIST']"
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,55,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'LEFT_WRIST']"
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,56,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'LEFT_WRIST']"
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,57,SALAH,INVALID_POSE,SALAH->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'LEFT_WRIST']"
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,58,SALAH,INVALID_POSE,SALAH->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'LEFT_WRIST']"
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,59,SALAH,INVALID_POSE,SALAH->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'LEFT_WRIST']"
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,60,SALAH,INVALID_POSE,SALAH->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'LEFT_WRIST']"
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,61,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'LEFT_WRIST']"
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,62,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'LEFT_WRIST']"
BenchPress_002,primer_benchpress_frontal_subjek01_rep10.mp4,benchpress,Primer Frontal,63,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'LEFT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,0,BENAR,BENAR,unchanged BENAR,"Bench Press valid. Sudut siku minimum = 79.7° (≤ 85.0°), full ROM tercapai pada frame 0."
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,1,BENAR,BENAR,unchanged BENAR,"Bench Press valid. Sudut siku minimum = 73.9° (≤ 85.0°), full ROM tercapai pada frame 0."
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,2,BENAR,BENAR,unchanged BENAR,"Bench Press valid. Sudut siku minimum = 70.5° (≤ 85.0°), full ROM tercapai pada frame 0."
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,3,BENAR,BENAR,unchanged BENAR,"Bench Press valid. Sudut siku minimum = 71.6° (≤ 85.0°), full ROM tercapai pada frame 0."
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,4,BENAR,BENAR,unchanged BENAR,"Bench Press valid. Sudut siku minimum = 82.6° (≤ 85.0°), full ROM tercapai pada frame 0."
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,5,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 94.8° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,6,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 120.1° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,7,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 148.8° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,8,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 151.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,9,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 154.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,10,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,11,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,12,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,13,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,14,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,15,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,16,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,17,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,18,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,19,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,20,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,21,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,22,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,23,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,24,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,25,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,26,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,27,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,28,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,29,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,30,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,31,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,32,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,33,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,34,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,35,SALAH,INVALID_POSE,SALAH->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,36,SALAH,INVALID_POSE,SALAH->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,37,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,38,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,39,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,40,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,41,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,42,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,43,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,44,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,45,SALAH,INVALID_POSE,SALAH->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,46,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,47,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,48,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,49,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,50,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,51,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,52,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,53,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,54,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,55,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,56,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,57,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,58,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,59,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,60,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,61,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,62,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_003,primer_benchpress_frontal_subjek01_rep11.mp4,benchpress,Primer Frontal,63,BENAR,INVALID_POSE,BENAR->INVALID,"Invalid/Zero-filled joints: ['RIGHT_ELBOW', 'RIGHT_WRIST']"
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,0,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 128.1° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,1,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 125.4° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,2,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 120.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,3,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 112.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,4,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 95.1° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,5,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 102.6° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,6,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 110.8° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,7,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 109.5° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,8,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 106.7° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,9,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 106.5° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,10,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 107.1° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,11,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 102.9° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
BenchPress_004,primer_benchpress_frontal_subjek01_rep12.mp4,benchpress,Primer Frontal,12,SALAH,SALAH,unchanged SALAH,"Range of Motion siku tidak memadai (half rep). Sudut siku minimum = 99.6° (threshold ≤ 85.0°, terjadi pada frame 0). Bar tidak diturunkan cukup dekat ke dada."
